wavelength ,blue_ex,blue_raw,green_ex,green_raw,lime_ex,lime_raw,red_ex,em_jrgeco_filter_under blue,em_jrgeco_filter_under green,em_jrgeco_filter_under lime,em_jrgeco_filter_under red,em_525_50_under_blue,dv2_shorter_wl_under_white_led,dv2_longer_wl_under_white_led,
768.41,788.94,786.42,801.54,902.37,854.48,1071.25,839.35,804.06,741.05,819.19,781.38,809.11,839.35,864.56,
768.72,829.27,864.56,872.12,821.71,788.94,1061.16,882.20,756.17,801.54,733.49,831.79,751.13,786.42,864.56,
769.04,826.75,824.23,849.43,836.83,834.31,1061.16,793.98,809.11,804.06,793.98,829.27,786.42,799.02,872.12,
769.36,862.04,806.58,912.45,864.56,836.83,1104.01,877.16,819.19,799.02,917.49,753.65,811.63,761.21,814.15,
769.68,788.94,854.48,902.37,806.58,857.00,1038.48,839.35,824.23,791.46,819.19,768.78,804.06,748.61,879.68,
769.99,844.39,902.37,736.01,826.75,831.79,990.59,864.56,796.50,783.90,728.45,791.46,869.60,781.38,872.12,
770.31,811.63,748.61,854.48,877.16,857.00,1051.08,763.73,834.31,804.06,761.21,786.42,811.63,751.13,899.85,
770.63,819.19,819.19,821.71,824.23,831.79,1086.37,826.75,778.86,768.78,841.87,811.63,793.98,804.06,814.15,
770.94,771.30,839.35,841.87,857.00,909.93,1083.85,854.48,844.39,846.91,791.46,763.73,776.34,839.35,869.60,
771.26,841.87,851.96,894.80,841.87,914.97,1046.04,857.00,766.26,804.06,758.69,834.31,849.43,778.86,814.15,
771.58,869.60,741.05,846.91,854.48,892.28,1093.93,816.67,806.58,846.91,799.02,824.23,733.49,809.11,741.05,
771.90,804.06,889.76,788.94,914.97,862.04,1058.64,872.12,872.12,854.48,814.15,781.38,826.75,849.43,851.96,
772.21,799.02,814.15,799.02,851.96,844.39,1061.16,804.06,773.82,829.27,849.43,751.13,862.04,809.11,814.15,
772.53,781.38,894.80,793.98,781.38,874.64,1035.96,872.12,758.69,821.71,804.06,839.35,804.06,766.26,783.90,
772.85,831.79,801.54,879.68,788.94,819.19,1086.37,831.79,841.87,741.05,793.98,839.35,788.94,809.11,778.86,
773.16,819.19,819.19,930.09,874.64,846.91,1005.71,859.52,801.54,844.39,819.19,723.41,829.27,846.91,841.87,
773.48,869.60,751.13,841.87,857.00,884.72,983.02,862.04,839.35,773.82,725.93,786.42,786.42,806.58,831.79,
773.80,819.19,806.58,831.79,836.83,914.97,1043.52,821.71,814.15,783.90,786.42,713.32,778.86,811.63,814.15,
774.12,796.50,809.11,902.37,857.00,824.23,1041.00,892.28,849.43,887.24,814.15,831.79,806.58,821.71,826.75,
774.43,778.86,841.87,831.79,902.37,869.60,1056.12,851.96,849.43,783.90,859.52,839.35,831.79,778.86,889.76,
774.75,854.48,844.39,899.85,857.00,821.71,1053.60,899.85,864.56,788.94,796.50,781.38,887.24,763.73,841.87,
775.07,814.15,751.13,849.43,889.76,940.18,1073.77,831.79,783.90,761.21,736.01,783.90,819.19,793.98,867.08,
775.38,849.43,796.50,824.23,874.64,872.12,1066.20,846.91,831.79,854.48,816.67,819.19,831.79,799.02,904.89,
775.70,920.01,804.06,879.68,821.71,826.75,1066.20,899.85,781.38,768.78,826.75,801.54,844.39,741.05,806.58,
776.02,819.19,799.02,826.75,819.19,877.16,960.34,781.38,826.75,826.75,834.31,748.61,824.23,776.34,773.82,
776.33,806.58,816.67,849.43,849.43,884.72,1025.87,768.78,788.94,801.54,821.71,715.84,791.46,778.86,748.61,
776.65,829.27,778.86,788.94,824.23,922.53,1025.87,867.08,756.17,799.02,841.87,859.52,763.73,761.21,841.87,
776.96,771.30,763.73,879.68,824.23,904.89,980.50,829.27,793.98,809.11,786.42,793.98,834.31,771.30,814.15,
777.28,758.69,816.67,839.35,826.75,851.96,1028.40,824.23,806.58,793.98,814.15,793.98,793.98,811.63,851.96,
777.60,854.48,804.06,892.28,831.79,819.19,927.57,834.31,778.86,781.38,821.71,819.19,781.38,771.30,793.98,
777.91,824.23,703.24,826.75,872.12,844.39,1010.75,839.35,778.86,806.58,821.71,806.58,799.02,751.13,748.61,
778.23,768.78,799.02,804.06,819.19,884.72,1063.68,917.49,741.05,799.02,831.79,809.11,776.34,839.35,773.82,
778.55,851.96,882.20,899.85,839.35,791.46,1030.92,806.58,816.67,786.42,768.78,766.26,801.54,756.17,763.73,
778.86,806.58,851.96,849.43,844.39,879.68,1010.75,839.35,879.68,768.78,799.02,819.19,904.89,730.97,778.86,
779.18,816.67,862.04,857.00,773.82,854.48,1030.92,841.87,799.02,738.53,831.79,743.57,786.42,831.79,882.20,
779.49,824.23,728.45,788.94,766.26,824.23,1068.72,816.67,791.46,763.73,758.69,796.50,793.98,748.61,788.94,
779.81,801.54,909.93,819.19,814.15,839.35,1008.23,839.35,781.38,829.27,743.57,821.71,836.83,783.90,806.58,
780.13,846.91,884.72,967.90,746.09,791.46,990.59,862.04,804.06,831.79,809.11,801.54,859.52,743.57,834.31,
780.44,819.19,771.30,826.75,829.27,846.91,1061.16,826.75,841.87,859.52,778.86,811.63,781.38,741.05,738.53,
780.76,839.35,809.11,793.98,831.79,791.46,967.90,793.98,839.35,799.02,743.57,799.02,788.94,806.58,809.11,
781.07,783.90,799.02,766.26,836.83,786.42,998.15,849.43,768.78,811.63,824.23,751.13,862.04,836.83,811.63,
781.39,806.58,846.91,796.50,793.98,859.52,1015.79,834.31,736.01,781.38,768.78,809.11,804.06,857.00,781.38,
781.71,834.31,841.87,821.71,892.28,862.04,1088.89,839.35,829.27,824.23,766.26,804.06,693.16,862.04,816.67,
782.02,879.68,793.98,854.48,849.43,851.96,1041.00,799.02,736.01,839.35,778.86,811.63,869.60,720.88,786.42,
782.34,819.19,804.06,826.75,809.11,892.28,980.50,874.64,869.60,793.98,786.42,773.82,788.94,831.79,851.96,
782.65,788.94,841.87,841.87,836.83,867.08,1025.87,821.71,799.02,796.50,816.67,811.63,804.06,796.50,824.23,
782.97,864.56,799.02,804.06,834.31,902.37,1025.87,849.43,821.71,864.56,826.75,814.15,781.38,783.90,778.86,
783.28,834.31,816.67,824.23,811.63,854.48,1010.75,819.19,763.73,841.87,862.04,814.15,796.50,766.26,781.38,
783.60,836.83,821.71,879.68,854.48,889.76,1008.23,824.23,763.73,799.02,854.48,788.94,849.43,788.94,748.61,
783.92,831.79,841.87,816.67,846.91,864.56,1008.23,879.68,746.09,829.27,829.27,819.19,788.94,763.73,788.94,
784.23,804.06,821.71,799.02,854.48,844.39,937.65,836.83,793.98,793.98,786.42,814.15,783.90,811.63,799.02,
784.55,771.30,859.52,816.67,829.27,814.15,1056.12,791.46,788.94,748.61,799.02,799.02,788.94,763.73,783.90,
784.86,821.71,824.23,799.02,758.69,814.15,955.30,804.06,809.11,811.63,700.72,839.35,859.52,781.38,776.34,
785.18,806.58,773.82,766.26,788.94,821.71,1028.40,806.58,761.21,738.53,799.02,857.00,753.65,728.45,761.21,
785.49,791.46,834.31,854.48,756.17,851.96,988.07,811.63,743.57,776.34,723.41,809.11,826.75,720.88,766.26,
785.81,839.35,768.78,783.90,834.31,816.67,993.11,788.94,824.23,796.50,718.36,844.39,836.83,778.86,778.86,
786.12,801.54,879.68,884.72,902.37,786.42,1000.67,862.04,804.06,831.79,826.75,781.38,743.57,771.30,821.71,
786.44,799.02,778.86,819.19,904.89,824.23,1121.66,834.31,746.09,831.79,839.35,778.86,882.20,821.71,834.31,
786.75,824.23,857.00,846.91,834.31,869.60,975.46,831.79,801.54,788.94,804.06,773.82,809.11,783.90,733.49,
787.07,831.79,839.35,857.00,857.00,879.68,965.38,844.39,781.38,867.08,746.09,786.42,743.57,766.26,796.50,
787.38,801.54,788.94,867.08,912.45,879.68,1058.64,756.17,783.90,788.94,783.90,806.58,781.38,821.71,776.34,
787.70,773.82,736.01,826.75,814.15,907.41,1071.25,864.56,786.42,824.23,819.19,753.65,725.93,806.58,786.42,
788.01,829.27,814.15,834.31,862.04,894.80,990.59,889.76,768.78,763.73,854.48,763.73,728.45,741.05,846.91,
788.33,831.79,839.35,831.79,877.16,872.12,1025.87,904.89,763.73,741.05,824.23,826.75,874.64,793.98,806.58,
788.64,796.50,841.87,862.04,778.86,841.87,970.42,836.83,771.30,788.94,781.38,743.57,771.30,751.13,796.50,
788.96,834.31,781.38,819.19,899.85,864.56,1038.48,806.58,768.78,804.06,809.11,786.42,768.78,796.50,829.27,
789.27,829.27,846.91,836.83,841.87,849.43,1033.44,796.50,857.00,723.41,841.87,766.26,710.80,799.02,793.98,
789.59,824.23,854.48,925.05,859.52,857.00,1048.56,768.78,804.06,872.12,766.26,806.58,791.46,718.36,788.94,
789.90,857.00,804.06,801.54,799.02,768.78,970.42,867.08,793.98,841.87,829.27,846.91,857.00,746.09,783.90,
790.22,826.75,811.63,935.13,846.91,844.39,998.15,829.27,811.63,768.78,773.82,831.79,849.43,768.78,791.46,
790.53,844.39,788.94,846.91,937.65,819.19,1058.64,892.28,821.71,834.31,869.60,778.86,831.79,771.30,799.02,
790.85,854.48,864.56,768.78,877.16,826.75,988.07,846.91,857.00,738.53,766.26,748.61,771.30,736.01,768.78,
791.16,862.04,829.27,887.24,834.31,892.28,1038.48,836.83,846.91,816.67,824.23,839.35,821.71,806.58,851.96,
791.48,806.58,814.15,872.12,864.56,894.80,1015.79,864.56,811.63,826.75,804.06,786.42,788.94,806.58,811.63,
791.79,736.01,836.83,844.39,821.71,814.15,1020.83,806.58,806.58,854.48,829.27,781.38,781.38,791.46,713.32,
792.10,824.23,867.08,902.37,836.83,904.89,937.65,836.83,776.34,763.73,771.30,826.75,854.48,753.65,776.34,
792.42,824.23,862.04,846.91,826.75,857.00,970.42,834.31,738.53,728.45,791.46,738.53,791.46,773.82,763.73,
792.73,912.45,869.60,846.91,839.35,899.85,1051.08,899.85,864.56,814.15,814.15,841.87,793.98,786.42,819.19,
793.05,864.56,894.80,942.70,829.27,839.35,980.50,882.20,804.06,834.31,824.23,733.49,947.74,773.82,811.63,
793.36,806.58,882.20,857.00,894.80,778.86,1020.83,857.00,816.67,821.71,816.67,841.87,809.11,758.69,748.61,
793.68,801.54,824.23,821.71,841.87,857.00,1010.75,799.02,826.75,834.31,819.19,839.35,788.94,806.58,768.78,
793.99,844.39,761.21,829.27,892.28,811.63,1020.83,811.63,793.98,791.46,796.50,826.75,751.13,829.27,799.02,
794.30,857.00,826.75,839.35,854.48,912.45,1056.12,839.35,814.15,834.31,819.19,730.97,897.33,771.30,781.38,
794.62,831.79,857.00,851.96,821.71,872.12,1010.75,801.54,756.17,831.79,776.34,730.97,768.78,741.05,804.06,
794.93,814.15,831.79,821.71,874.64,904.89,957.82,867.08,869.60,841.87,806.58,786.42,746.09,700.72,781.38,
795.25,846.91,801.54,854.48,846.91,814.15,985.55,826.75,793.98,728.45,834.31,824.23,799.02,786.42,799.02,
795.56,867.08,839.35,819.19,841.87,793.98,967.90,839.35,733.49,771.30,758.69,804.06,781.38,728.45,816.67,
795.87,773.82,763.73,846.91,796.50,809.11,927.57,824.23,799.02,854.48,746.09,768.78,796.50,793.98,778.86,
796.19,758.69,889.76,914.97,796.50,892.28,1041.00,834.31,829.27,821.71,768.78,763.73,771.30,766.26,743.57,
796.50,741.05,917.49,763.73,839.35,824.23,990.59,788.94,809.11,786.42,809.11,746.09,851.96,816.67,741.05,
796.81,819.19,809.11,904.89,877.16,849.43,952.78,841.87,806.58,766.26,829.27,738.53,844.39,660.39,824.23,
797.13,826.75,806.58,844.39,889.76,854.48,993.11,834.31,819.19,761.21,826.75,776.34,791.46,806.58,804.06,
797.44,829.27,799.02,796.50,831.79,831.79,922.53,819.19,806.58,766.26,778.86,763.73,831.79,816.67,751.13,
797.76,839.35,799.02,849.43,869.60,834.31,1046.04,831.79,801.54,763.73,829.27,793.98,783.90,783.90,715.84,
798.07,844.39,766.26,877.16,834.31,884.72,1000.67,882.20,819.19,753.65,801.54,753.65,741.05,786.42,751.13,
798.38,841.87,801.54,806.58,809.11,836.83,945.22,854.48,811.63,776.34,788.94,773.82,730.97,693.16,758.69,
798.70,836.83,819.19,851.96,925.05,806.58,950.26,811.63,746.09,834.31,786.42,730.97,829.27,814.15,829.27,
799.01,796.50,920.01,857.00,819.19,892.28,1020.83,864.56,836.83,811.63,738.53,799.02,814.15,743.57,793.98,
799.32,834.31,786.42,791.46,889.76,867.08,980.50,849.43,778.86,793.98,758.69,854.48,788.94,826.75,826.75,
799.64,804.06,756.17,831.79,801.54,814.15,988.07,778.86,829.27,758.69,793.98,857.00,816.67,791.46,728.45,
799.95,816.67,781.38,872.12,806.58,819.19,1053.60,831.79,791.46,801.54,801.54,771.30,781.38,761.21,804.06,
800.26,781.38,804.06,834.31,811.63,831.79,1020.83,867.08,806.58,793.98,771.30,806.58,796.50,781.38,806.58,
800.58,824.23,829.27,836.83,857.00,897.33,1018.31,844.39,758.69,796.50,783.90,778.86,831.79,758.69,736.01,
800.89,821.71,859.52,892.28,920.01,783.90,957.82,844.39,834.31,781.38,799.02,713.32,809.11,768.78,746.09,
801.20,902.37,927.57,927.57,925.05,912.45,1028.40,909.93,899.85,851.96,882.20,859.52,862.04,819.19,874.64,
801.51,889.76,819.19,826.75,862.04,912.45,965.38,902.37,811.63,816.67,821.71,854.48,849.43,854.48,862.04,
801.83,824.23,826.75,899.85,849.43,874.64,998.15,849.43,821.71,841.87,761.21,766.26,801.54,799.02,753.65,
802.14,799.02,849.43,829.27,854.48,829.27,988.07,814.15,778.86,829.27,733.49,756.17,748.61,766.26,741.05,
802.45,738.53,857.00,811.63,809.11,836.83,1046.04,836.83,816.67,778.86,763.73,831.79,829.27,778.86,748.61,
802.77,909.93,854.48,857.00,806.58,904.89,1051.08,819.19,768.78,796.50,781.38,841.87,859.52,741.05,758.69,
803.08,836.83,793.98,914.97,849.43,879.68,980.50,753.65,821.71,698.20,743.57,788.94,834.31,720.88,708.28,
803.39,836.83,869.60,859.52,814.15,887.24,1008.23,814.15,768.78,741.05,826.75,758.69,801.54,801.54,811.63,
803.71,778.86,811.63,884.72,841.87,841.87,887.24,839.35,824.23,753.65,849.43,809.11,761.21,771.30,763.73,
804.02,806.58,851.96,824.23,846.91,801.54,1010.75,839.35,728.45,763.73,736.01,773.82,786.42,781.38,796.50,
804.33,816.67,862.04,879.68,894.80,887.24,1008.23,816.67,857.00,849.43,882.20,771.30,849.43,713.32,758.69,
804.64,786.42,854.48,841.87,907.41,862.04,1033.44,882.20,796.50,887.24,874.64,874.64,776.34,793.98,771.30,
804.96,874.64,826.75,857.00,867.08,799.02,902.37,907.41,806.58,857.00,831.79,713.32,846.91,746.09,814.15,
805.27,821.71,849.43,854.48,872.12,899.85,1025.87,834.31,763.73,736.01,829.27,781.38,773.82,748.61,753.65,
805.58,824.23,776.34,821.71,857.00,887.24,909.93,864.56,826.75,791.46,753.65,836.83,793.98,718.36,748.61,
805.89,829.27,811.63,844.39,796.50,831.79,942.70,877.16,776.34,783.90,778.86,768.78,713.32,796.50,766.26,
806.21,864.56,854.48,914.97,874.64,826.75,942.70,917.49,841.87,839.35,778.86,791.46,763.73,725.93,811.63,
806.52,841.87,884.72,872.12,862.04,766.26,935.13,851.96,816.67,821.71,819.19,819.19,730.97,768.78,733.49,
806.83,829.27,839.35,839.35,836.83,814.15,932.61,899.85,776.34,746.09,874.64,781.38,804.06,751.13,811.63,
807.14,819.19,793.98,849.43,814.15,821.71,927.57,857.00,829.27,791.46,804.06,804.06,788.94,826.75,746.09,
807.45,874.64,806.58,814.15,801.54,879.68,960.34,801.54,859.52,768.78,781.38,781.38,756.17,791.46,819.19,
807.77,877.16,806.58,788.94,904.89,846.91,1043.52,864.56,768.78,723.41,849.43,801.54,796.50,710.80,793.98,
808.08,796.50,854.48,862.04,839.35,796.50,985.55,849.43,736.01,741.05,793.98,849.43,801.54,766.26,773.82,
808.39,834.31,882.20,844.39,819.19,952.78,940.18,768.78,804.06,761.21,733.49,826.75,834.31,756.17,862.04,
808.70,829.27,867.08,902.37,829.27,914.97,1000.67,806.58,809.11,720.88,786.42,799.02,806.58,768.78,748.61,
809.02,814.15,766.26,831.79,864.56,738.53,990.59,783.90,753.65,771.30,821.71,758.69,786.42,756.17,778.86,
809.33,831.79,791.46,773.82,773.82,882.20,1035.96,791.46,814.15,715.84,811.63,736.01,783.90,788.94,816.67,
809.64,862.04,894.80,829.27,846.91,809.11,990.59,778.86,811.63,741.05,809.11,766.26,753.65,776.34,776.34,
809.95,801.54,791.46,854.48,799.02,917.49,1003.19,791.46,781.38,844.39,786.42,710.80,824.23,786.42,781.38,
810.26,814.15,859.52,839.35,857.00,829.27,962.86,834.31,751.13,763.73,824.23,708.28,839.35,761.21,718.36,
810.57,839.35,862.04,935.13,821.71,814.15,990.59,743.57,771.30,776.34,768.78,826.75,761.21,766.26,753.65,
810.89,829.27,841.87,846.91,788.94,937.65,1058.64,849.43,738.53,773.82,763.73,806.58,786.42,806.58,761.21,
811.20,786.42,854.48,892.28,819.19,821.71,955.30,864.56,796.50,836.83,824.23,801.54,730.97,841.87,793.98,
811.51,819.19,862.04,912.45,844.39,849.43,995.63,874.64,799.02,733.49,804.06,806.58,778.86,741.05,804.06,
811.82,811.63,836.83,857.00,862.04,854.48,985.55,872.12,826.75,778.86,768.78,806.58,867.08,773.82,811.63,
812.13,771.30,859.52,814.15,819.19,814.15,988.07,889.76,771.30,776.34,809.11,799.02,834.31,758.69,801.54,
812.44,826.75,783.90,846.91,821.71,907.41,930.09,778.86,756.17,738.53,771.30,783.90,801.54,710.80,771.30,
812.76,836.83,814.15,831.79,877.16,839.35,990.59,829.27,826.75,743.57,859.52,859.52,864.56,783.90,857.00,
813.07,844.39,841.87,788.94,972.94,836.83,927.57,854.48,849.43,783.90,758.69,862.04,796.50,705.76,786.42,
813.38,829.27,793.98,902.37,811.63,897.33,922.53,821.71,778.86,829.27,738.53,829.27,791.46,771.30,751.13,
813.69,851.96,819.19,887.24,834.31,902.37,1013.27,799.02,796.50,821.71,874.64,864.56,857.00,831.79,761.21,
814.00,791.46,781.38,746.09,826.75,857.00,960.34,756.17,801.54,768.78,804.06,819.19,781.38,778.86,788.94,
814.31,831.79,819.19,788.94,748.61,897.33,940.18,791.46,801.54,814.15,814.15,834.31,892.28,746.09,751.13,
814.62,788.94,819.19,801.54,783.90,809.11,952.78,826.75,801.54,778.86,793.98,799.02,851.96,796.50,746.09,
814.94,831.79,811.63,844.39,831.79,781.38,950.26,836.83,849.43,783.90,804.06,829.27,728.45,771.30,799.02,
815.25,912.45,786.42,869.60,806.58,869.60,990.59,809.11,783.90,761.21,773.82,796.50,814.15,743.57,773.82,
815.56,801.54,791.46,844.39,758.69,892.28,977.98,806.58,781.38,751.13,811.63,793.98,834.31,778.86,844.39,
815.87,844.39,846.91,819.19,879.68,872.12,988.07,844.39,804.06,826.75,756.17,761.21,826.75,799.02,766.26,
816.18,819.19,882.20,836.83,894.80,884.72,980.50,839.35,718.36,733.49,786.42,746.09,713.32,720.88,783.90,
816.49,766.26,730.97,804.06,846.91,889.76,1000.67,811.63,809.11,776.34,806.58,788.94,756.17,738.53,748.61,
816.80,793.98,801.54,844.39,821.71,849.43,867.08,841.87,778.86,758.69,849.43,814.15,756.17,776.34,778.86,
817.11,874.64,781.38,859.52,869.60,882.20,985.55,806.58,743.57,746.09,728.45,758.69,826.75,799.02,723.41,
817.42,829.27,809.11,857.00,839.35,887.24,983.02,831.79,854.48,841.87,816.67,846.91,829.27,693.16,826.75,
817.73,738.53,788.94,821.71,851.96,887.24,947.74,829.27,786.42,884.72,839.35,761.21,793.98,746.09,793.98,
818.04,799.02,771.30,877.16,887.24,952.78,957.82,826.75,801.54,809.11,799.02,758.69,859.52,708.28,814.15,
818.36,811.63,854.48,869.60,816.67,882.20,1030.92,831.79,778.86,821.71,756.17,791.46,801.54,746.09,799.02,
818.67,778.86,783.90,882.20,867.08,927.57,1008.23,857.00,799.02,781.38,799.02,816.67,809.11,768.78,788.94,
818.98,862.04,778.86,829.27,781.38,824.23,942.70,836.83,811.63,854.48,788.94,834.31,793.98,783.90,788.94,
819.29,814.15,783.90,801.54,857.00,824.23,962.86,821.71,799.02,773.82,778.86,806.58,811.63,806.58,761.21,
819.60,814.15,846.91,846.91,793.98,806.58,970.42,821.71,796.50,821.71,695.68,811.63,814.15,781.38,778.86,
819.91,844.39,814.15,862.04,804.06,925.05,912.45,907.41,783.90,889.76,766.26,763.73,824.23,806.58,773.82,
820.22,778.86,793.98,804.06,793.98,814.15,1068.72,821.71,804.06,778.86,824.23,816.67,778.86,801.54,728.45,
820.53,889.76,826.75,864.56,816.67,814.15,985.55,887.24,796.50,776.34,773.82,753.65,801.54,758.69,733.49,
820.84,801.54,836.83,854.48,791.46,920.01,922.53,859.52,786.42,776.34,761.21,821.71,816.67,708.28,723.41,
821.15,826.75,831.79,904.89,796.50,922.53,1033.44,844.39,776.34,778.86,786.42,806.58,783.90,741.05,738.53,
821.46,857.00,806.58,851.96,894.80,836.83,980.50,930.09,738.53,788.94,773.82,804.06,806.58,834.31,831.79,
821.77,849.43,786.42,851.96,829.27,859.52,970.42,841.87,801.54,799.02,703.24,766.26,763.73,766.26,728.45,
822.08,768.78,816.67,892.28,804.06,799.02,983.02,862.04,831.79,829.27,814.15,768.78,786.42,733.49,778.86,
822.39,768.78,756.17,849.43,831.79,846.91,952.78,814.15,793.98,799.02,811.63,801.54,839.35,733.49,748.61,
822.70,826.75,851.96,892.28,844.39,826.75,937.65,844.39,768.78,796.50,786.42,695.68,811.63,814.15,746.09,
823.01,809.11,799.02,799.02,836.83,904.89,993.11,854.48,806.58,796.50,766.26,811.63,791.46,743.57,758.69,
823.32,816.67,821.71,786.42,846.91,909.93,988.07,859.52,804.06,816.67,720.88,728.45,748.61,753.65,751.13,
823.63,841.87,788.94,819.19,814.15,849.43,940.18,836.83,799.02,753.65,826.75,791.46,799.02,799.02,809.11,
823.94,796.50,806.58,894.80,884.72,904.89,1015.79,836.83,799.02,783.90,854.48,766.26,741.05,758.69,778.86,
824.25,776.34,806.58,824.23,851.96,814.15,909.93,846.91,751.13,809.11,730.97,849.43,748.61,773.82,781.38,
824.56,851.96,811.63,879.68,912.45,819.19,1008.23,771.30,816.67,809.11,766.26,831.79,869.60,793.98,708.28,
824.87,897.33,778.86,839.35,889.76,814.15,935.13,877.16,763.73,829.27,801.54,783.90,824.23,768.78,756.17,
825.18,788.94,788.94,846.91,857.00,862.04,962.86,864.56,846.91,821.71,786.42,836.83,788.94,768.78,710.80,
825.49,748.61,834.31,920.01,897.33,839.35,1008.23,799.02,736.01,809.11,821.71,839.35,846.91,743.57,753.65,
825.80,874.64,839.35,897.33,786.42,839.35,1003.19,811.63,768.78,743.57,748.61,773.82,776.34,713.32,713.32,
826.11,894.80,801.54,859.52,728.45,849.43,972.94,796.50,836.83,748.61,773.82,778.86,809.11,667.95,720.88,
826.42,851.96,768.78,874.64,821.71,831.79,909.93,804.06,741.05,793.98,814.15,720.88,783.90,728.45,821.71,
826.73,869.60,793.98,909.93,892.28,882.20,952.78,821.71,814.15,796.50,829.27,816.67,773.82,791.46,766.26,
827.04,796.50,844.39,851.96,834.31,841.87,965.38,864.56,804.06,816.67,814.15,771.30,834.31,786.42,804.06,
827.35,879.68,854.48,804.06,927.57,824.23,927.57,799.02,819.19,738.53,728.45,741.05,819.19,761.21,710.80,
827.66,907.41,793.98,834.31,879.68,854.48,920.01,862.04,776.34,806.58,773.82,786.42,751.13,720.88,854.48,
827.97,821.71,793.98,851.96,844.39,809.11,965.38,821.71,771.30,773.82,773.82,741.05,811.63,741.05,801.54,
828.27,851.96,806.58,834.31,869.60,829.27,942.70,814.15,781.38,761.21,799.02,816.67,804.06,723.41,746.09,
828.58,806.58,849.43,841.87,834.31,950.26,937.65,902.37,768.78,841.87,801.54,829.27,809.11,781.38,839.35,
828.89,862.04,897.33,771.30,773.82,879.68,932.61,846.91,761.21,758.69,836.83,766.26,836.83,806.58,776.34,
829.20,846.91,806.58,844.39,751.13,874.64,945.22,801.54,799.02,788.94,771.30,753.65,788.94,751.13,751.13,
829.51,799.02,804.06,819.19,834.31,864.56,1000.67,839.35,806.58,788.94,801.54,796.50,786.42,743.57,761.21,
829.82,859.52,804.06,824.23,867.08,783.90,970.42,872.12,814.15,816.67,768.78,801.54,796.50,806.58,846.91,
830.13,874.64,799.02,849.43,909.93,776.34,972.94,849.43,804.06,768.78,819.19,736.01,811.63,778.86,786.42,
830.44,799.02,839.35,821.71,867.08,914.97,947.74,826.75,806.58,741.05,746.09,821.71,859.52,804.06,761.21,
830.75,776.34,844.39,826.75,834.31,819.19,882.20,793.98,829.27,806.58,788.94,791.46,874.64,811.63,783.90,
831.06,819.19,788.94,834.31,857.00,844.39,914.97,814.15,819.19,758.69,718.36,829.27,748.61,730.97,715.84,
831.36,783.90,796.50,846.91,844.39,854.48,990.59,882.20,829.27,730.97,788.94,796.50,783.90,781.38,766.26,
831.67,816.67,869.60,877.16,771.30,824.23,904.89,824.23,869.60,793.98,841.87,819.19,758.69,801.54,753.65,
831.98,824.23,857.00,839.35,854.48,826.75,965.38,826.75,761.21,801.54,763.73,766.26,824.23,801.54,728.45,
832.29,806.58,841.87,804.06,872.12,869.60,925.05,846.91,778.86,816.67,763.73,753.65,758.69,836.83,746.09,
832.60,799.02,851.96,809.11,839.35,831.79,947.74,862.04,761.21,783.90,781.38,768.78,783.90,814.15,768.78,
832.91,819.19,844.39,814.15,826.75,836.83,932.61,799.02,829.27,728.45,756.17,753.65,766.26,776.34,804.06,
